base_year,base_month,city,emd_cd,emd_nm,sex,resid_reg_pop,foreign_pop,total_pop,base_year_month
2019,10,제주시,50110630,아라동,남성+여성,34592,1262,35854,2019년 10월
2019,11,제주시,50110630,아라동,남성+여성,34727,1270,35997,2019년 11월
2019,12,제주시,50110630,아라동,남성+여성,34806,1218,36024,2019년 12월
2020,1,제주시,50110630,아라동,남성+여성,34879,1218,36097,2020년 1월
2020,2,제주시,50110630,아라동,남성+여성,34955,1186,36141,2020년 2월
2020,3,제주시,50110630,아라동,남성+여성,35008,1159,36167,2020년 3월
2020,4,제주시,50110630,아라동,남성+여성,35144,1083,36227,2020년 4월
2020,5,제주시,50110630,아라동,남성+여성,35281,1069,36350,2020년 5월
2020,6,제주시,50110630,아라동,남성+여성,35460,1061,36521,2020년 6월
2020,7,제주시,50110630,아라동,남성+여성,35511,1043,36554,2020년 7월
2020,8,제주시,50110630,아라동,남성+여성,35937,1017,36954,2020년 8월
2020,9,제주시,50110630,아라동,남성+여성,36590,1118,37708,2020년 9월
2020,10,제주시,50110630,아라동,남성+여성,36776,1093,37869,2020년 10월
2020,11,제주시,50110630,아라동,남성+여성,36912,1095,38007,2020년 11월
2020,12,제주시,50110630,아라동,남성+여성,37070,1067,38137,2020년 12월
2021,1,제주시,50110630,아라동,남성+여성,37416,1045,38461,2021년 1월
2021,2,제주시,50110630,아라동,남성+여성,37836,1013,38849,2021년 2월
2021,3,제주시,50110630,아라동,남성+여성,38072,1029,39101,2021년 3월
2021,4,제주시,50110630,아라동,남성+여성,38176,1037,39213,2021년 4월
2021,5,제주시,50110630,아라동,남성+여성,38243,1042,39285,2021년 5월
2021,6,제주시,50110630,아라동,남성+여성,38359,1037,39396,2021년 6월
2018,1,서귀포시,50130310,안덕면,남성+여성,11462,522,11984,2018년 1월
2018,2,서귀포시,50130310,안덕면,남성+여성,11545,533,12078,2018년 2월
2018,3,서귀포시,50130310,안덕면,남성+여성,11595,533,12128,2018년 3월
2018,4,서귀포시,50130310,안덕면,남성+여성,11677,549,12226,2018년 4월
2018,5,서귀포시,50130310,안덕면,남성+여성,11720,559,12279,2018년 5월
2018,6,서귀포시,50130310,안덕면,남성+여성,11715,592,12307,2018년 6월
2018,7,서귀포시,50130310,안덕면,남성+여성,11746,646,12392,2018년 7월
2018,8,서귀포시,50130310,안덕면,남성+여성,11803,670,12473,2018년 8월
2018,9,서귀포시,50130310,안덕면,남성+여성,11871,693,12564,2018년 9월
2018,10,서귀포시,50130310,안덕면,남성+여성,11871,693,12564,2018년 10월
2018,11,서귀포시,50130310,안덕면,남성+여성,11904,660,12564,2018년 11월
2018,12,서귀포시,50130310,안덕면,남성+여성,11867,670,12537,2018년 12월
2019,1,서귀포시,50130310,안덕면,남성+여성,11858,665,12523,2019년 1월
2019,2,서귀포시,50130310,안덕면,남성+여성,11835,674,12509,2019년 2월
2019,3,서귀포시,50130310,안덕면,남성+여성,11824,664,12488,2019년 3월
2019,4,서귀포시,50130310,안덕면,남성+여성,11839,692,12531,2019년 4월
2019,5,서귀포시,50130310,안덕면,남성+여성,11867,700,12567,2019년 5월
2019,6,서귀포시,50130310,안덕면,남성+여성,11888,725,12613,2019년 6월
2019,7,서귀포시,50130310,안덕면,남성+여성,11909,744,12653,2019년 7월
2019,8,서귀포시,50130310,안덕면,남성+여성,11952,746,12698,2019년 8월
2019,9,서귀포시,50130310,안덕면,남성+여성,11981,768,12749,2019년 9월
2019,10,서귀포시,50130310,안덕면,남성+여성,11967,735,12702,2019년 10월
2019,11,서귀포시,50130310,안덕면,남성+여성,11988,726,12714,2019년 11월
2019,12,서귀포시,50130310,안덕면,남성+여성,12023,688,12711,2019년 12월
2020,1,서귀포시,50130310,안덕면,남성+여성,12053,705,12758,2020년 1월
2020,2,서귀포시,50130310,안덕면,남성+여성,12044,694,12738,2020년 2월
2020,3,서귀포시,50130310,안덕면,남성+여성,12020,654,12674,2020년 3월
2020,4,서귀포시,50130310,안덕면,남성+여성,11980,642,12622,2020년 4월
2020,5,서귀포시,50130310,안덕면,남성+여성,11974,642,12616,2020년 5월
2020,6,서귀포시,50130310,안덕면,남성+여성,11940,609,12549,2020년 6월
2020,7,서귀포시,50130310,안덕면,남성+여성,11956,607,12563,2020년 7월
2020,8,서귀포시,50130310,안덕면,남성+여성,11986,580,12566,2020년 8월
2020,9,서귀포시,50130310,안덕면,남성+여성,12008,573,12581,2020년 9월
2020,10,서귀포시,50130310,안덕면,남성+여성,11965,548,12513,2020년 10월
2020,11,서귀포시,50130310,안덕면,남성+여성,11980,538,12518,2020년 11월
2020,12,서귀포시,50130310,안덕면,남성+여성,11982,541,12523,2020년 12월
2021,1,서귀포시,50130310,안덕면,남성+여성,12034,534,12568,2021년 1월
2021,2,서귀포시,50130310,안덕면,남성+여성,12049,529,12578,2021년 2월
2021,3,서귀포시,50130310,안덕면,남성+여성,12095,525,12620,2021년 3월
2021,4,서귀포시,50130310,안덕면,남성+여성,12121,519,12640,2021년 4월
2021,5,서귀포시,50130310,안덕면,남성+여성,12164,510,12674,2021년 5월
2021,6,서귀포시,50130310,안덕면,남성+여성,12205,509,12714,2021년 6월
2018,1,제주시,50110253,애월읍,남성+여성,34271,935,35206,2018년 1월
2018,2,제주시,50110253,애월읍,남성+여성,34386,1040,35426,2018년 2월
2018,3,제주시,50110253,애월읍,남성+여성,34491,1029,35520,2018년 3월
2018,4,제주시,50110253,애월읍,남성+여성,34628,1013,35641,2018년 4월
2018,5,제주시,50110253,애월읍,남성+여성,34705,1038,35743,2018년 5월
2018,6,제주시,50110253,애월읍,남성+여성,34831,1031,35862,2018년 6월
2018,7,제주시,50110253,애월읍,남성+여성,34943,1035,35978,2018년 7월
2018,8,제주시,50110253,애월읍,남성+여성,35045,1014,36059,2018년 8월
2018,9,제주시,50110253,애월읍,남성+여성,35140,1042,36182,2018년 9월
2018,10,제주시,50110253,애월읍,남성+여성,35300,1094,36394,2018년 10월
2018,11,제주시,50110253,애월읍,남성+여성,35402,1094,36496,2018년 11월
2018,12,제주시,50110253,애월읍,남성+여성,35451,1099,36550,2018년 12월
2019,1,제주시,50110253,애월읍,남성+여성,35478,1168,36646,2019년 1월
2019,2,제주시,50110253,애월읍,남성+여성,35590,1154,36744,2019년 2월
2019,3,제주시,50110253,애월읍,남성+여성,35734,1115,36849,2019년 3월
2019,4,제주시,50110253,애월읍,남성+여성,35796,1106,36902,2019년 4월
2019,5,제주시,50110253,애월읍,남성+여성,35918,1101,37019,2019년 5월
2019,6,제주시,50110253,애월읍,남성+여성,36046,1070,37116,2019년 6월
2019,7,제주시,50110253,애월읍,남성+여성,36051,1068,37119,2019년 7월
2019,8,제주시,50110253,애월읍,남성+여성,36056,1071,37127,2019년 8월
2019,9,제주시,50110253,애월읍,남성+여성,36110,1084,37194,2019년 9월
2019,10,제주시,50110253,애월읍,남성+여성,36132,1115,37247,2019년 10월
2019,11,제주시,50110253,애월읍,남성+여성,36182,1117,37299,2019년 11월
2019,12,제주시,50110253,애월읍,남성+여성,36233,1112,37345,2019년 12월
2020,1,제주시,50110253,애월읍,남성+여성,36186,1124,37310,2020년 1월
2020,2,제주시,50110253,애월읍,남성+여성,36333,1113,37446,2020년 2월
2020,3,제주시,50110253,애월읍,남성+여성,36359,1074,37433,2020년 3월
2020,4,제주시,50110253,애월읍,남성+여성,36396,1048,37444,2020년 4월
2020,5,제주시,50110253,애월읍,남성+여성,36516,1035,37551,2020년 5월
2020,6,제주시,50110253,애월읍,남성+여성,36616,1030,37646,2020년 6월
2020,7,제주시,50110253,애월읍,남성+여성,36705,1035,37740,2020년 7월
2020,8,제주시,50110253,애월읍,남성+여성,36815,1032,37847,2020년 8월
2020,9,제주시,50110253,애월읍,남성+여성,36810,978,37788,2020년 9월
2020,10,제주시,50110253,애월읍,남성+여성,36799,988,37787,2020년 10월
2020,11,제주시,50110253,애월읍,남성+여성,36842,989,37831,2020년 11월
2020,12,제주시,50110253,애월읍,남성+여성,36913,985,37898,2020년 12월
2021,1,제주시,50110253,애월읍,남성+여성,36936,968,37904,2021년 1월
2021,2,제주시,50110253,애월읍,남성+여성,37006,950,37956,2021년 2월
2021,3,제주시,50110253,애월읍,남성+여성,37072,943,38015,2021년 3월
2021,4,제주시,50110253,애월읍,남성+여성,37127,953,38080,2021년 4월
2021,5,제주시,50110253,애월읍,남성+여성,37223,974,38197,2021년 5월
2021,6,제주시,50110253,애월읍,남성+여성,37337,961,38298,2021년 6월
2018,1,제주시,50110650,연동,남성+여성,41609,1629,43238,2018년 1월
2018,2,제주시,50110650,연동,남성+여성,41488,1644,43132,2018년 2월
2018,3,제주시,50110650,연동,남성+여성,41434,1670,43104,2018년 3월
2018,4,제주시,50110650,연동,남성+여성,41427,1688,43115,2018년 4월
2018,5,제주시,50110650,연동,남성+여성,41458,1705,43163,2018년 5월
2018,6,제주시,50110650,연동,남성+여성,41409,1705,43114,2018년 6월
2018,7,제주시,50110650,연동,남성+여성,41462,1721,43183,2018년 7월
2018,8,제주시,50110650,연동,남성+여성,41510,1731,43241,2018년 8월
2018,9,제주시,50110650,연동,남성+여성,41493,1726,43219,2018년 9월
2018,10,제주시,50110650,연동,남성+여성,41448,1751,43199,2018년 10월
2018,11,제주시,50110650,연동,남성+여성,41443,1777,43220,2018년 11월
2018,12,제주시,50110650,연동,남성+여성,41397,1820,43217,2018년 12월
2019,1,제주시,50110650,연동,남성+여성,41418,1899,43317,2019년 1월
2019,2,제주시,50110650,연동,남성+여성,41362,1933,43295,2019년 2월
2019,3,제주시,50110650,연동,남성+여성,41428,2004,43432,2019년 3월
2019,4,제주시,50110650,연동,남성+여성,41459,1978,43437,2019년 4월
2019,5,제주시,50110650,연동,남성+여성,41503,1977,43480,2019년 5월
2019,6,제주시,50110650,연동,남성+여성,41479,2003,43482,2019년 6월
2019,7,제주시,50110650,연동,남성+여성,41513,2113,43626,2019년 7월
2019,8,제주시,50110650,연동,남성+여성,41522,2163,43685,2019년 8월
2019,9,제주시,50110650,연동,남성+여성,41522,2171,43693,2019년 9월
2019,10,제주시,50110650,연동,남성+여성,41465,2197,43662,2019년 10월
2019,11,제주시,50110650,연동,남성+여성,41474,2208,43682,2019년 11월
2019,12,제주시,50110650,연동,남성+여성,41513,2195,43708,2019년 12월
2020,1,제주시,50110650,연동,남성+여성,41487,2224,43711,2020년 1월
2020,2,제주시,50110650,연동,남성+여성,41486,2249,43735,2020년 2월
2020,3,제주시,50110650,연동,남성+여성,41435,2213,43648,2020년 3월
2020,4,제주시,50110650,연동,남성+여성,41500,2151,43651,2020년 4월
2020,5,제주시,50110650,연동,남성+여성,41528,2129,43657,2020년 5월
2020,6,제주시,50110650,연동,남성+여성,41660,2112,43772,2020년 6월
2020,7,제주시,50110650,연동,남성+여성,41744,2116,43860,2020년 7월
2020,8,제주시,50110650,연동,남성+여성,41678,2078,43756,2020년 8월
2020,9,제주시,50110650,연동,남성+여성,41714,2086,43800,2020년 9월
2020,10,제주시,50110650,연동,남성+여성,41796,2062,43858,2020년 10월
2020,11,제주시,50110650,연동,남성+여성,41801,2045,43846,2020년 11월
2020,12,제주시,50110650,연동,남성+여성,41910,2006,43916,2020년 12월
2021,1,제주시,50110650,연동,남성+여성,41908,1991,43899,2021년 1월
2021,2,제주시,50110650,연동,남성+여성,41926,1982,43908,2021년 2월
2021,3,제주시,50110650,연동,남성+여성,41949,1952,43901,2021년 3월
2021,4,제주시,50110650,연동,남성+여성,41949,1934,43883,2021년 4월
2021,5,제주시,50110650,연동,남성+여성,41953,1911,43864,2021년 5월
2021,6,제주시,50110650,연동,남성+여성,41910,1875,43785,2021년 6월
2018,1,서귀포시,50130560,영천동,남성+여성,5166,171,5337,2018년 1월
2018,2,서귀포시,50130560,영천동,남성+여성,5172,170,5342,2018년 2월
2018,3,서귀포시,50130560,영천동,남성+여성,5169,169,5338,2018년 3월
2018,4,서귀포시,50130560,영천동,남성+여성,5187,174,5361,2018년 4월
2018,5,서귀포시,50130560,영천동,남성+여성,5205,176,5381,2018년 5월
2018,6,서귀포시,50130560,영천동,남성+여성,5200,177,5377,2018년 6월
2018,7,서귀포시,50130560,영천동,남성+여성,5221,189,5410,2018년 7월
2018,8,서귀포시,50130560,영천동,남성+여성,5242,189,5431,2018년 8월
2018,9,서귀포시,50130560,영천동,남성+여성,5243,188,5431,2018년 9월
2018,10,서귀포시,50130560,영천동,남성+여성,5255,193,5448,2018년 10월
2018,11,서귀포시,50130560,영천동,남성+여성,5264,190,5454,2018년 11월
2018,12,서귀포시,50130560,영천동,남성+여성,5292,186,5478,2018년 12월
2019,1,서귀포시,50130560,영천동,남성+여성,5295,182,5477,2019년 1월
2019,2,서귀포시,50130560,영천동,남성+여성,5320,185,5505,2019년 2월
2019,3,서귀포시,50130560,영천동,남성+여성,5331,182,5513,2019년 3월
2019,4,서귀포시,50130560,영천동,남성+여성,5332,181,5513,2019년 4월
2019,5,서귀포시,50130560,영천동,남성+여성,5342,184,5526,2019년 5월
2019,6,서귀포시,50130560,영천동,남성+여성,5376,189,5565,2019년 6월
2019,7,서귀포시,50130560,영천동,남성+여성,5385,189,5574,2019년 7월
2019,8,서귀포시,50130560,영천동,남성+여성,5385,190,5575,2019년 8월
2019,9,서귀포시,50130560,영천동,남성+여성,5365,191,5556,2019년 9월
2019,10,서귀포시,50130560,영천동,남성+여성,5350,195,5545,2019년 10월
2019,11,서귀포시,50130560,영천동,남성+여성,5351,192,5543,2019년 11월
2019,12,서귀포시,50130560,영천동,남성+여성,5289,196,5485,2019년 12월
2020,1,서귀포시,50130560,영천동,남성+여성,5301,194,5495,2020년 1월
2020,2,서귀포시,50130560,영천동,남성+여성,5281,190,5471,2020년 2월
2020,3,서귀포시,50130560,영천동,남성+여성,5297,184,5481,2020년 3월
2020,4,서귀포시,50130560,영천동,남성+여성,5288,181,5469,2020년 4월
2020,5,서귀포시,50130560,영천동,남성+여성,5261,178,5439,2020년 5월
2020,6,서귀포시,50130560,영천동,남성+여성,5236,178,5414,2020년 6월
2020,7,서귀포시,50130560,영천동,남성+여성,5222,181,5403,2020년 7월
2020,8,서귀포시,50130560,영천동,남성+여성,5202,179,5381,2020년 8월
2020,9,서귀포시,50130560,영천동,남성+여성,5189,178,5367,2020년 9월
2020,10,서귀포시,50130560,영천동,남성+여성,5188,175,5363,2020년 10월
2020,11,서귀포시,50130560,영천동,남성+여성,5207,173,5380,2020년 11월
2020,12,서귀포시,50130560,영천동,남성+여성,5199,172,5371,2020년 12월
2021,1,서귀포시,50130560,영천동,남성+여성,5175,171,5346,2021년 1월
2021,2,서귀포시,50130560,영천동,남성+여성,5182,166,5348,2021년 2월
2021,3,서귀포시,50130560,영천동,남성+여성,5165,164,5329,2021년 3월
2021,4,서귀포시,50130560,영천동,남성+여성,5151,163,5314,2021년 4월
2021,5,서귀포시,50130560,영천동,남성+여성,5133,160,5293,2021년 5월
2021,6,서귀포시,50130560,영천동,남성+여성,5146,155,5301,2021년 6월
2018,1,서귀포시,50130620,예래동,남성+여성,3933,143,4076,2018년 1월
2018,2,서귀포시,50130620,예래동,남성+여성,3957,139,4096,2018년 2월
2018,3,서귀포시,50130620,예래동,남성+여성,3983,140,4123,2018년 3월
2018,4,서귀포시,50130620,예래동,남성+여성,4019,148,4167,2018년 4월
2018,5,서귀포시,50130620,예래동,남성+여성,4034,159,4193,2018년 5월
2018,6,서귀포시,50130620,예래동,남성+여성,4054,180,4234,2018년 6월
2018,7,서귀포시,50130620,예래동,남성+여성,4026,228,4254,2018년 7월
2018,8,서귀포시,50130620,예래동,남성+여성,4064,238,4302,2018년 8월
2018,9,서귀포시,50130620,예래동,남성+여성,4083,250,4333,2018년 9월
2018,10,서귀포시,50130620,예래동,남성+여성,4092,276,4368,2018년 10월
2018,11,서귀포시,50130620,예래동,남성+여성,4118,279,4397,2018년 11월
2018,12,서귀포시,50130620,예래동,남성+여성,4136,278,4414,2018년 12월
2019,1,서귀포시,50130620,예래동,남성+여성,4139,282,4421,2019년 1월
2019,2,서귀포시,50130620,예래동,남성+여성,4126,275,4401,2019년 2월
2019,3,서귀포시,50130620,예래동,남성+여성,4122,284,4406,2019년 3월
2019,4,서귀포시,50130620,예래동,남성+여성,4099,283,4382,2019년 4월
2019,5,서귀포시,50130620,예래동,남성+여성,4084,280,4364,2019년 5월
2019,6,서귀포시,50130620,예래동,남성+여성,4066,276,4342,2019년 6월
2019,7,서귀포시,50130620,예래동,남성+여성,4069,283,4352,2019년 7월
2019,8,서귀포시,50130620,예래동,남성+여성,4047,284,4331,2019년 8월
2019,9,서귀포시,50130620,예래동,남성+여성,4042,282,4324,2019년 9월
2019,10,서귀포시,50130620,예래동,남성+여성,4014,281,4295,2019년 10월
2019,11,서귀포시,50130620,예래동,남성+여성,3997,283,4280,2019년 11월
2019,12,서귀포시,50130620,예래동,남성+여성,3974,273,4247,2019년 12월
2020,1,서귀포시,50130620,예래동,남성+여성,3983,277,4260,2020년 1월
2020,2,서귀포시,50130620,예래동,남성+여성,3978,281,4259,2020년 2월
2020,3,서귀포시,50130620,예래동,남성+여성,3964,271,4235,2020년 3월
2020,4,서귀포시,50130620,예래동,남성+여성,3954,269,4223,2020년 4월
2020,5,서귀포시,50130620,예래동,남성+여성,3926,271,4197,2020년 5월
2020,6,서귀포시,50130620,예래동,남성+여성,3935,273,4208,2020년 6월
2020,7,서귀포시,50130620,예래동,남성+여성,3938,274,4212,2020년 7월
2020,8,서귀포시,50130620,예래동,남성+여성,3934,269,4203,2020년 8월
2020,9,서귀포시,50130620,예래동,남성+여성,3933,266,4199,2020년 9월
2020,10,서귀포시,50130620,예래동,남성+여성,3938,259,4197,2020년 10월
2020,11,서귀포시,50130620,예래동,남성+여성,3944,257,4201,2020년 11월
2020,12,서귀포시,50130620,예래동,남성+여성,3938,262,4200,2020년 12월
2021,1,서귀포시,50130620,예래동,남성+여성,3934,258,4192,2021년 1월
2021,2,서귀포시,50130620,예래동,남성+여성,3917,256,4173,2021년 2월
2021,3,서귀포시,50130620,예래동,남성+여성,3925,253,4178,2021년 3월
2021,4,서귀포시,50130620,예래동,남성+여성,3908,253,4161,2021년 4월
2021,5,서귀포시,50130620,예래동,남성+여성,3931,247,4178,2021년 5월
2021,6,서귀포시,50130620,예래동,남성+여성,3915,237,4152,2021년 6월
2018,1,제주시,50110640,오라동,남성+여성,13636,193,13829,2018년 1월
2018,2,제주시,50110640,오라동,남성+여성,13729,192,13921,2018년 2월
2018,3,제주시,50110640,오라동,남성+여성,13835,191,14026,2018년 3월
2018,4,제주시,50110640,오라동,남성+여성,13932,191,14123,2018년 4월
2018,5,제주시,50110640,오라동,남성+여성,13994,198,14192,2018년 5월
2018,6,제주시,50110640,오라동,남성+여성,14217,206,14423,2018년 6월
2018,7,제주시,50110640,오라동,남성+여성,14287,217,14504,2018년 7월
2018,8,제주시,50110640,오라동,남성+여성,14361,226,14587,2018년 8월
2018,9,제주시,50110640,오라동,남성+여성,14423,225,14648,2018년 9월
2018,10,제주시,50110640,오라동,남성+여성,14515,234,14749,2018년 10월
2018,11,제주시,50110640,오라동,남성+여성,14595,226,14821,2018년 11월
2018,12,제주시,50110640,오라동,남성+여성,14673,233,14906,2018년 12월
2019,1,제주시,50110640,오라동,남성+여성,14780,240,15020,2019년 1월
2019,2,제주시,50110640,오라동,남성+여성,14819,245,15064,2019년 2월
2019,3,제주시,50110640,오라동,남성+여성,14902,237,15139,2019년 3월
2019,4,제주시,50110640,오라동,남성+여성,15042,240,15282,2019년 4월
2019,5,제주시,50110640,오라동,남성+여성,15142,243,15385,2019년 5월
2019,6,제주시,50110640,오라동,남성+여성,15191,245,15436,2019년 6월
2019,7,제주시,50110640,오라동,남성+여성,15191,248,15439,2019년 7월
2019,8,제주시,50110640,오라동,남성+여성,15235,252,15487,2019년 8월
2019,9,제주시,50110640,오라동,남성+여성,15266,249,15515,2019년 9월
2019,10,제주시,50110640,오라동,남성+여성,15287,248,15535,2019년 10월
2019,11,제주시,50110640,오라동,남성+여성,15300,250,15550,2019년 11월
2019,12,제주시,50110640,오라동,남성+여성,15334,254,15588,2019년 12월
2020,1,제주시,50110640,오라동,남성+여성,15397,257,15654,2020년 1월
2020,2,제주시,50110640,오라동,남성+여성,15425,258,15683,2020년 2월
2020,3,제주시,50110640,오라동,남성+여성,15522,247,15769,2020년 3월
2020,4,제주시,50110640,오라동,남성+여성,15611,248,15859,2020년 4월
2020,5,제주시,50110640,오라동,남성+여성,15703,250,15953,2020년 5월
2020,6,제주시,50110640,오라동,남성+여성,15730,257,15987,2020년 6월
2020,7,제주시,50110640,오라동,남성+여성,15747,249,15996,2020년 7월
2020,8,제주시,50110640,오라동,남성+여성,15789,249,16038,2020년 8월
2020,9,제주시,50110640,오라동,남성+여성,15751,241,15992,2020년 9월
2020,10,제주시,50110640,오라동,남성+여성,15757,231,15988,2020년 10월
2020,11,제주시,50110640,오라동,남성+여성,15738,224,15962,2020년 11월
2020,12,제주시,50110640,오라동,남성+여성,15746,220,15966,2020년 12월
2021,1,제주시,50110640,오라동,남성+여성,15713,228,15941,2021년 1월
2021,2,제주시,50110640,오라동,남성+여성,15752,227,15979,2021년 2월
2021,3,제주시,50110640,오라동,남성+여성,15766,220,15986,2021년 3월
2021,4,제주시,50110640,오라동,남성+여성,15790,217,16007,2021년 4월
2021,5,제주시,50110640,오라동,남성+여성,15800,220,16020,2021년 5월
2021,6,제주시,50110640,오라동,남성+여성,15748,216,15964,2021년 6월
2018,1,제주시,50110670,외도동,남성+여성,20828,277,21105,2018년 1월
2018,2,제주시,50110670,외도동,남성+여성,20870,272,21142,2018년 2월
2018,3,제주시,50110670,외도동,남성+여성,20992,272,21264,2018년 3월
2018,4,제주시,50110670,외도동,남성+여성,21041,277,21318,2018년 4월
2018,5,제주시,50110670,외도동,남성+여성,21071,284,21355,2018년 5월
2018,6,제주시,50110670,외도동,남성+여성,21145,291,21436,2018년 6월
2018,7,제주시,50110670,외도동,남성+여성,21232,291,21523,2018년 7월
2018,8,제주시,50110670,외도동,남성+여성,21367,288,21655,2018년 8월
2018,9,제주시,50110670,외도동,남성+여성,21415,288,21703,2018년 9월
2018,10,제주시,50110670,외도동,남성+여성,21440,289,21729,2018년 10월
2018,11,제주시,50110670,외도동,남성+여성,21438,291,21729,2018년 11월
2018,12,제주시,50110670,외도동,남성+여성,21445,296,21741,2018년 12월
2019,1,제주시,50110670,외도동,남성+여성,21443,299,21742,2019년 1월
2019,2,제주시,50110670,외도동,남성+여성,21457,298,21755,2019년 2월
2019,3,제주시,50110670,외도동,남성+여성,21474,304,21778,2019년 3월
2019,4,제주시,50110670,외도동,남성+여성,21495,299,21794,2019년 4월
2019,5,제주시,50110670,외도동,남성+여성,21528,298,21826,2019년 5월
2019,6,제주시,50110670,외도동,남성+여성,21571,292,21863,2019년 6월
2019,7,제주시,50110670,외도동,남성+여성,21629,294,21923,2019년 7월
2019,8,제주시,50110670,외도동,남성+여성,21663,296,21959,2019년 8월
2019,9,제주시,50110670,외도동,남성+여성,21660,295,21955,2019년 9월
2019,10,제주시,50110670,외도동,남성+여성,21694,301,21995,2019년 10월
2019,11,제주시,50110670,외도동,남성+여성,21720,300,22020,2019년 11월
2019,12,제주시,50110670,외도동,남성+여성,21801,307,22108,2019년 12월
2020,1,제주시,50110670,외도동,남성+여성,21742,316,22058,2020년 1월
2020,2,제주시,50110670,외도동,남성+여성,21757,309,22066,2020년 2월
2020,3,제주시,50110670,외도동,남성+여성,21773,303,22076,2020년 3월
2020,4,제주시,50110670,외도동,남성+여성,21805,305,22110,2020년 4월
2020,5,제주시,50110670,외도동,남성+여성,21866,301,22167,2020년 5월
2020,6,제주시,50110670,외도동,남성+여성,21862,302,22164,2020년 6월
2020,7,제주시,50110670,외도동,남성+여성,21936,297,22233,2020년 7월
2020,8,제주시,50110670,외도동,남성+여성,21927,297,22224,2020년 8월
2020,9,제주시,50110670,외도동,남성+여성,21941,302,22243,2020년 9월
2020,10,제주시,50110670,외도동,남성+여성,21957,298,22255,2020년 10월
2020,11,제주시,50110670,외도동,남성+여성,22014,299,22313,2020년 11월
2020,12,제주시,50110670,외도동,남성+여성,22055,298,22353,2020년 12월
2021,1,제주시,50110670,외도동,남성+여성,22091,292,22383,2021년 1월
2021,2,제주시,50110670,외도동,남성+여성,22058,287,22345,2021년 2월
2021,3,제주시,50110670,외도동,남성+여성,22003,287,22290,2021년 3월
2021,4,제주시,50110670,외도동,남성+여성,21982,271,22253,2021년 4월
2021,5,제주시,50110670,외도동,남성+여성,22031,276,22307,2021년 5월
2021,6,제주시,50110670,외도동,남성+여성,22086,274,22360,2021년 6월
2018,1,제주시,50110570,용담1동,남성+여성,7801,86,7887,2018년 1월
2018,2,제주시,50110570,용담1동,남성+여성,7752,84,7836,2018년 2월
2018,3,제주시,50110570,용담1동,남성+여성,7742,85,7827,2018년 3월
2018,4,제주시,50110570,용담1동,남성+여성,7717,84,7801,2018년 4월
2018,5,제주시,50110570,용담1동,남성+여성,7702,86,7788,2018년 5월
2018,6,제주시,50110570,용담1동,남성+여성,7653,84,7737,2018년 6월
2018,7,제주시,50110570,용담1동,남성+여성,7616,87,7703,2018년 7월
2018,8,제주시,50110570,용담1동,남성+여성,7595,86,7681,2018년 8월
2018,9,제주시,50110570,용담1동,남성+여성,7582,81,7663,2018년 9월
2018,10,제주시,50110570,용담1동,남성+여성,7576,85,7661,2018년 10월
2018,11,제주시,50110570,용담1동,남성+여성,7562,83,7645,2018년 11월
2018,12,제주시,50110570,용담1동,남성+여성,7527,83,7610,2018년 12월
2019,1,제주시,50110570,용담1동,남성+여성,7479,84,7563,2019년 1월
2019,2,제주시,50110570,용담1동,남성+여성,7427,85,7512,2019년 2월
2019,3,제주시,50110570,용담1동,남성+여성,7414,86,7500,2019년 3월
2019,4,제주시,50110570,용담1동,남성+여성,7396,92,7488,2019년 4월
2019,5,제주시,50110570,용담1동,남성+여성,7360,88,7448,2019년 5월
2019,6,제주시,50110570,용담1동,남성+여성,7338,85,7423,2019년 6월
2019,7,제주시,50110570,용담1동,남성+여성,7334,85,7419,2019년 7월
2019,8,제주시,50110570,용담1동,남성+여성,7321,85,7406,2019년 8월
2019,9,제주시,50110570,용담1동,남성+여성,7307,91,7398,2019년 9월
2019,10,제주시,50110570,용담1동,남성+여성,7294,94,7388,2019년 10월
2019,11,제주시,50110570,용담1동,남성+여성,7250,95,7345,2019년 11월
2019,12,제주시,50110570,용담1동,남성+여성,7225,90,7315,2019년 12월
2020,1,제주시,50110570,용담1동,남성+여성,7261,92,7353,2020년 1월
2020,2,제주시,50110570,용담1동,남성+여성,7241,97,7338,2020년 2월
2020,3,제주시,50110570,용담1동,남성+여성,7226,92,7318,2020년 3월
2020,4,제주시,50110570,용담1동,남성+여성,7213,91,7304,2020년 4월
2020,5,제주시,50110570,용담1동,남성+여성,7203,90,7293,2020년 5월
2020,6,제주시,50110570,용담1동,남성+여성,7174,89,7263,2020년 6월
2020,7,제주시,50110570,용담1동,남성+여성,7176,89,7265,2020년 7월
2020,8,제주시,50110570,용담1동,남성+여성,7159,92,7251,2020년 8월
2020,9,제주시,50110570,용담1동,남성+여성,7096,94,7190,2020년 9월
2020,10,제주시,50110570,용담1동,남성+여성,7083,92,7175,2020년 10월
2020,11,제주시,50110570,용담1동,남성+여성,7072,91,7163,2020년 11월
2020,12,제주시,50110570,용담1동,남성+여성,7050,90,7140,2020년 12월
2021,1,제주시,50110570,용담1동,남성+여성,6991,87,7078,2021년 1월
2021,2,제주시,50110570,용담1동,남성+여성,6993,87,7080,2021년 2월
2021,3,제주시,50110570,용담1동,남성+여성,6939,85,7024,2021년 3월
2021,4,제주시,50110570,용담1동,남성+여성,6962,85,7047,2021년 4월
