date,temp,rain_per_day,accum_rain,wind,humidity,sunshine,mosquito
2020-05-14,16.38571429,4.585714286,0,2.742857143,61.27142857,17.13571429,1656
2020-08-09,25.14285714,38.58571429,69,2.628571429,91.52857143,5.428571429,2236
2020-07-24,23.74285714,21.45714286,106,2.771428571,82.22857143,8.724285714,2089
2020-05-28,17.8,2.285714286,0,2.242857143,73.37142857,19.30857143,2571
2015-10-12,15.78571429,1.0,0,2.371428571,61.41428571,11.96428571,394
2015-08-20,26.64285714,4.214285714,0,2.071428571,68.41428571,13.27714286,4602
2017-05-27,20.21428571,0.728571429,0,2.385714286,51.9,23.15857143,2161
2015-06-25,23.67142857,6.642857143,2,2.285714286,66.54285714,16.84571429,4104
2016-06-02,22.04285714,0.0,0,2.214285714,54.07142857,23.09142857,6029
2019-07-29,26.85714286,13.91428571,26,1.757142857,82.55714286,7.134285714,3500
2015-10-20,18.0,0.0,0,1.685714286,66.35714286,12.02714286,2489
2016-07-08,23.72857143,19.14285714,0,2.114285714,77.51428571,12.49142857,4334
2017-06-09,20.67142857,4.014285714,0,2.642857143,57.52857143,19.30571429,2427
2018-10-11,14.72857143,14.14285714,0,1.771428571,61.87142857,10.73428571,269
2015-05-12,16.71428571,3.357142857,24,3.171428571,52.68571429,17.24857143,1713
2018-10-10,16.1,14.14285714,7,1.657142857,62.65714286,10.8,1464
2016-05-11,17.45714286,4.357142857,0,2.1,61.64285714,16.76571429,1883
2018-06-10,22.62857143,0.142857143,1,1.785714286,60.47142857,21.1,3581
2015-05-09,16.4,0.5,0,2.885714286,52.2,17.95571429,0
2015-07-03,24.48571429,0.428571429,0,2.871428571,63.18571429,20.94571429,11659
2019-09-03,23.97142857,5.3,0,1.957142857,66.11428571,16.506,2742
2020-09-20,21.5,0.085714286,0,2.057142857,69.25714286,15.80857143,3815
2015-05-20,17.84285714,0.142857143,0,3.014285714,59.9,16.91,2926
2019-06-30,24.78571429,0.414285714,0,1.642857143,61.7,17.33285714,5113
2016-08-28,26.08571429,4.914285714,2,2.457142857,59.87142857,14.69571429,5762
2015-06-06,22.27142857,0.142857143,0,2.557142857,45.1,20.19166667,3455
2020-10-02,19.65714286,5.471428571,0,2.057142857,70.27142857,14.28285714,2972
2015-10-22,18.05714286,0.0,0,1.742857143,67.87142857,10.86285714,2604
2017-05-10,17.82857143,0.714285714,5,2.628571429,50.11428571,18.99285714,1287
2019-10-27,15.45714286,0.0,0,2.028571429,57.0,12.50285714,181
2016-10-20,17.72857143,0.214285714,0,1.457142857,67.48571429,10.51714286,2257
2020-10-13,16.28571429,0.0,0,2.314285714,57.82857143,15.61285714,1834
2019-04-25,16.47142857,2.414285714,15,1.671428571,64.44285714,14.69142857,1107
2020-05-18,17.24285714,6.428571429,30,2.342857143,69.04285714,14.9,1952
2019-07-11,25.52857143,1.628571429,11,1.785714286,51.47142857,19.11142857,4951
2019-09-19,22.62857143,0.057142857,0,1.971428571,56.84285714,17.79,2935
2018-09-03,24.81428571,26.08571429,35,1.5,75.31428571,11.82714286,1360
2019-05-10,16.88571429,0.0,0,2.242857143,39.47142857,25.22428571,1300
2019-08-03,27.37142857,17.07142857,3,2.085714286,79.88571429,10.55714286,2482
2019-08-23,26.58571429,0.185714286,0,1.685714286,63.58571429,18.50142857,3312
2016-07-15,27.18571429,0.657142857,2,2.057142857,65.42857143,17.23857143,5017
2015-06-18,24.07142857,4.142857143,13,2.8,65.57142857,19.15142857,4421
2016-10-19,17.24285714,0.214285714,0,1.4,65.02857143,10.61285714,2586
2019-05-03,14.91428571,0.0,0,1.714285714,46.0,20.59428571,1258
2017-09-05,22.75714286,0.0,0,1.714285714,59.05714286,15.77,3307
2017-10-07,19.14285714,0.857142857,0,2.042857143,60.82857143,7.582857143,2741
2017-08-30,22.78571429,3.285714286,0,2.185714286,63.42857143,13.73571429,3011
2019-09-22,20.9,0.057142857,0,2.442857143,51.94285714,13.99,2193
2015-09-01,24.41428571,0.042857143,0,2.328571429,64.7,16.31571429,5831
2020-10-18,13.25714286,0.0,0,1.942857143,57.68571429,13.33,723
2020-07-13,24.22857143,7.528571429,51,2.571428571,73.75714286,15.77571429,3036
2019-05-17,21.14285714,0.0,0,1.557142857,42.81428571,20.28857143,1629
2018-06-28,24.24285714,14.14285714,28,1.771428571,67.27142857,17.12714286,3709
2016-04-26,15.51428571,2.5,0,2.171428571,55.18571429,15.36571429,1633
2019-10-22,16.52857143,0.0,0,1.628571429,60.54285714,13.94285714,936
2017-08-28,24.95714286,7.785714286,9,2.157142857,70.21428571,12.87142857,2979
2020-07-05,23.24285714,11.18571429,0,2.4,72.82857143,16.91714286,3267
2020-07-08,24.7,0.242857143,0,2.157142857,69.21428571,22.08428571,3235
2018-05-19,19.18571429,19.28571429,0,1.5,76.48571429,13.86714286,1849
2018-07-03,23.8,27.37142857,60,1.114285714,84.81428571,11.44571429,1791
2020-07-06,23.5,9.485714286,0,2.357142857,71.34285714,18.47142857,3183
2017-05-02,17.18571429,0.0,0,2.7,47.15714286,23.42857143,1347
2018-07-29,30.71428571,1.071428571,0,1.657142857,63.88571429,16.44857143,3579
2015-08-22,26.17142857,4.557142857,0,2.1,70.02857143,12.26,5413
2016-04-21,13.1,9.0,18,2.914285714,62.02857143,14.56571429,1047
2018-05-12,16.38571429,7.714285714,32,1.528571429,66.35714286,17.65428571,3117
2020-07-15,23.38571429,9.171428571,0,2.614285714,73.05714286,15.50428571,3240
2020-07-12,25.21428571,0.728571429,3,2.3,69.72857143,17.87571429,3824
2020-08-04,25.34285714,32.67142857,107,2.371428571,90.85714286,7.432857143,1902
2018-08-31,24.41428571,24.22857143,10,1.614285714,79.38571429,10.81,1498
2018-08-13,30.44285714,1.142857143,6,1.557142857,64.44285714,17.29428571,2527
2018-08-05,32.25714286,0.285714286,2,1.842857143,57.0,21.51571429,2888
2018-08-30,24.24285714,25.28571429,52,1.742857143,82.08571429,8.455714286,1770
2020-09-07,23.01428571,18.64285714,67,2.942857143,78.52857143,10.62857143,2471
2020-05-10,17.82857143,4.0,26,2.528571429,61.44285714,17.18571429,785
2018-08-20,29.21428571,0.142857143,0,1.514285714,51.34285714,20.86,1326
2016-05-13,17.62857143,2.0,1,2.257142857,58.68571429,20.37857143,1942
2018-10-14,12.62857143,1.0,0,1.514285714,54.21428571,14.34571429,351
2020-05-19,17.05714286,9.042857143,49,2.385714286,69.64285714,15.14142857,1338
2019-10-21,16.01428571,0.0,0,1.628571429,60.47142857,14.00142857,901
2015-06-12,23.41428571,1.142857143,8,2.657142857,56.48571429,19.35571429,3399
2015-04-30,17.98571429,0.5,0,2.742857143,45.52857143,19.27142857,1532
2016-10-07,20.51428571,3.857142857,2,2.457142857,67.75714286,11.48571429,3289
2016-04-25,14.21428571,2.5,0,2.2,58.08571429,15.70285714,1324
2019-05-08,16.97142857,0.0,0,2.214285714,35.85714286,25.54,1031
2020-06-15,25.31428571,1.042857143,0,2.257142857,62.57142857,23.13,3102
2018-09-08,23.34285714,5.142857143,0,1.914285714,63.9,17.30857143,1744
2015-08-13,27.11428571,2.642857143,0,1.985714286,72.37142857,15.43,7524
2016-09-05,23.08571429,3.214285714,0,2.557142857,70.95714286,11.27428571,4148
2015-07-26,26.4,25.0,121,2.242857143,84.05714286,7.86,5065
2015-09-19,21.75714286,0.0,0,2.4,52.28571429,18.32142857,3493
2020-09-06,24.04285714,9.928571429,6,2.742857143,76.3,11.89714286,3600
2015-10-30,12.0,5.642857143,0,2.528571429,56.1,11.02857143,151
2017-05-19,17.9,0.857142857,0,2.657142857,56.28571429,21.14857143,2025
2017-09-10,22.94285714,0.357142857,1,1.485714286,68.12857143,12.45571429,3774
2016-06-22,24.04285714,4.357142857,31,2.057142857,65.75714286,16.99571429,6213
2015-05-17,17.88571429,3.357142857,0,3.7,58.77142857,18.01285714,6276
2017-10-19,15.61428571,0.014285714,0,2.016666667,49.72857143,8.538571429,1773
2017-08-14,26.61428571,1.428571429,2,2.428571429,69.4,12.32857143,3627
2016-07-05,23.68571429,34.67142857,130,2.442857143,79.01428571,8.684285714,4824
2017-06-19,23.6,0.0,0,2.342857143,57.05714286,23.85428571,3947
2015-08-05,27.88571429,2.371428571,0,3.428571429,74.22857143,12.49428571,4902
2020-10-28,11.9,0.0,0,2.271428571,60.77142857,14.24142857,884
2019-09-01,24.48571429,8.157142857,0,1.714285714,67.64285714,17.14,2352
2018-07-08,24.78571429,8.585714286,0,1.328571429,67.55714286,18.29285714,3167
2019-07-21,26.1,3.142857143,7,1.514285714,73.31428571,11.94285714,3667
2019-09-29,21.82857143,0.0,0,1.8,59.01428571,16.32142857,2592
2015-05-01,18.74285714,0.5,0,2.642857143,48.45714286,19.21428571,2783
2015-09-02,24.7,0.114285714,1,2.214285714,65.32857143,15.91857143,4541
2019-08-29,25.27142857,8.128571429,37,1.628571429,66.3,16.312,2911
2018-07-31,30.88571429,1.071428571,0,1.557142857,62.18571429,17.42285714,2685
2019-06-08,21.84285714,6.114285714,0,1.714285714,59.41428571,20.32571429,1902
2019-07-24,27.12857143,1.2,1,1.785714286,72.57142857,11.61571429,4418
2017-10-26,15.41428571,0.0,0,1.7,54.08571429,8.482857143,1361
2020-06-01,19.5,0.414285714,1,2.314285714,66.2,25.06714286,3288
2015-08-23,26.24285714,0.414285714,0,2.057142857,68.68571429,13.45714286,7639
2018-09-22,21.11428571,4.542857143,25,1.528571429,71.04285714,11.83142857,2737
2020-05-16,16.2,2.842857143,15,2.542857143,67.62857143,14.96,979
2016-08-10,30.31428571,0.142857143,0,1.8,62.6,16.51285714,13827
2015-10-03,19.81428571,5.0,0,2.785714286,48.75714286,12.46142857,5026
2017-05-31,21.05714286,0.0,0,2.542857143,48.31428571,23.40285714,2131
2018-05-03,16.17142857,1.857142857,13,1.9,61.74285714,17.32142857,468
2020-06-24,25.32857143,5.385714286,38,2.057142857,61.77142857,18.85714286,2355
2016-07-14,27.34285714,0.442857143,0,1.942857143,66.35714286,18.95857143,4431
2015-07-09,24.62857143,0.071428571,0,2.657142857,59.04285714,17.61714286,7024
2020-07-14,23.68571429,9.171428571,59,2.614285714,74.31428571,15.39142857,2574
2018-06-02,21.75714286,0.142857143,0,1.828571429,55.72857143,23.14142857,3270
2016-07-04,23.91428571,20.31428571,30,2.3,74.37142857,10.92714286,5468
2017-07-08,26.15714286,30.71428571,21,2.257142857,79.41428571,11.84428571,3999
2017-05-25,20.9,0.728571429,0,2.371428571,51.75714286,22.96285714,3017
2016-06-23,24.58571429,4.371428571,31,1.957142857,65.4,17.37,7008
2019-05-02,13.55714286,0.7,0,1.7,52.37142857,17.44,1507
2015-05-08,16.84285714,0.571428571,0,2.757142857,53.54285714,17.04571429,2926
2016-07-25,28.31428571,0.142857143,0,1.942857143,68.12857143,13.56857143,6949
2018-10-13,13.08571429,1.0,0,1.542857143,53.28571429,14.28428571,329
2015-04-17,11.25714286,3.571428571,0,3.457142857,57.22857143,13.61285714,83
2019-07-07,25.97142857,0.0,0,1.942857143,54.05714286,22.07714286,5374
2015-07-01,24.31428571,2.5,3,2.642857143,65.15714286,17.97285714,8700
2018-10-21,13.52857143,0.0,0,1.257142857,56.61428571,14.59857143,634
2020-07-11,25.25714286,0.314285714,0,2.228571429,69.25714286,19.75857143,3578
2020-10-21,13.51428571,0.0,0,1.714285714,63.82857143,12.71857143,1089
2020-07-16,23.02857143,9.171428571,0,2.628571429,73.95714286,15.88428571,3795
2018-10-25,13.2,0.714285714,0,1.142857143,57.75714286,13.56857143,379
2017-09-20,22.01428571,1.142857143,0,2.728571429,55.74285714,17.98142857,3330
2016-04-18,13.42857143,6.642857143,22,2.842857143,60.5,14.80714286,185
2018-09-12,22.47142857,0.214285714,0,1.7,53.12857143,18.97714286,1626
2017-10-22,16.74285714,0.014285714,0,1.871428571,53.37142857,8.325714286,2293
2015-08-07,28.12857143,3.942857143,11,3.028571429,72.1,13.42857143,5335
2018-09-07,23.88571429,5.142857143,2,1.857142857,65.41428571,17.06,1911
2019-09-04,23.5,8.542857143,23,2.042857143,69.37142857,14.70166667,2564
2015-07-13,26.14285714,5.642857143,39,3.157142857,69.9,12.23,6278
2016-10-03,20.65714286,5.571428571,25,1.971428571,74.97142857,7.678571429,19458
2015-08-14,26.82857143,1.071428571,0,2.128571429,71.67142857,15.92,8846
2015-04-29,17.02857143,0.5,4,2.928571429,43.31428571,19.19,1629
2020-08-20,27.3,9.914285714,0,2.285714286,81.67142857,13.94857143,3247
2017-09-13,22.6,3.5,0,1.628571429,67.55714286,15.23857143,4284
2016-09-26,21.85714286,0.0,0,1.871428571,52.28571429,14.71285714,12566
2016-10-09,18.8,2.071428571,0,2.728571429,61.98571429,13.75571429,1066
2015-10-24,17.8,1.5,11,1.942857143,67.54285714,9.992857143,4177
2019-08-21,26.4,2.514285714,1,1.642857143,68.1,14.58857143,2565
2016-09-24,21.68571429,0.0,0,2.385714286,50.85714286,15.75142857,11616
2019-10-16,16.08571429,0.0,0,2.042857143,56.22857143,14.65714286,624
2016-10-13,15.41428571,1.142857143,0,2.171428571,55.32857143,13.11,1967
2019-05-12,17.34285714,0.0,0,2.157142857,39.3,25.18857143,1633
2016-06-04,22.15714286,0.0,0,2.214285714,51.57142857,21.59142857,7316
2015-09-22,22.25714286,0.0,0,2.242857143,54.54285714,17.09,3825
2017-09-18,22.21428571,0.0,0,2.5,52.87142857,19.79428571,3478
2016-09-29,21.65714286,2.0,0,1.685714286,66.67142857,10.27285714,3384
2019-08-13,29.04285714,11.04285714,63,1.557142857,71.24285714,15.43857143,2012
2018-08-23,28.27142857,1.142857143,3,1.671428571,53.6,18.39857143,1229
2019-04-17,12.01428571,0.242857143,0,1.914285714,40.1,21.22428571,218
2019-09-27,20.67142857,0.057142857,0,2.142857143,59.61428571,12.44142857,2521
2019-07-03,24.22857143,0.414285714,0,1.842857143,67.97142857,15.51428571,5555
2019-10-15,15.94285714,0.0,0,2.057142857,54.8,14.91714286,609
2020-09-30,20.04285714,5.471428571,38,2.314285714,65.87142857,16.38285714,2747
2020-07-22,24.8,6.314285714,12,2.128571429,78.38571429,13.70428571,3628
2019-10-07,20.15714286,7.671428571,25,2.471428571,74.0,9.817142857,2471
2018-10-17,12.62857143,0.0,0,1.414285714,56.87142857,15.25714286,568
2016-08-11,30.28571429,0.142857143,0,1.857142857,63.24285714,17.42714286,10661
2015-10-26,17.12857143,1.785714286,2,2.114285714,65.44285714,9.665714286,1785
2015-06-29,24.64285714,2.071428571,0,2.542857143,63.17142857,19.01,7108
2018-05-29,20.15714286,1.071428571,1,1.857142857,52.64285714,23.64428571,3480
2019-08-12,29.38571429,10.12857143,63,1.557142857,67.6,16.29571429,2115
2018-05-07,16.41428571,5.0,0,1.957142857,66.37142857,14.8,1361
2016-10-24,16.88571429,0.357142857,0,2.271428571,62.64285714,9.895714286,920
2015-07-06,24.1,0.428571429,0,2.742857143,61.55714286,19.16571429,8613
2020-08-26,27.4,6.528571429,1,2.142857143,76.32857143,15.90285714,3138
2017-05-11,17.58571429,0.714285714,0,2.6,53.21428571,18.82142857,1304
2018-10-22,13.35714286,0.0,0,1.2,53.77142857,14.72285714,486
2016-07-09,24.32857143,18.57142857,0,2.057142857,75.14285714,14.08571429,5191
2015-06-02,22.57142857,0.057142857,0,2.442857143,44.58571429,20.32,4828
2016-06-05,22.61428571,0.0,0,2.128571429,50.31428571,22.12857143,8140
2019-07-23,27.0,1.157142857,0,1.728571429,71.37142857,12.76142857,4675
2020-09-28,20.07142857,0.0,0,2.671428571,61.52857143,17.79142857,2884
2020-07-17,23.24285714,8.857142857,0,2.5,73.52857143,17.31,3847
2016-10-14,14.98571429,0.857142857,0,1.985714286,54.47142857,13.47714286,1628
2016-08-22,29.92857143,1.771428571,0,1.771428571,61.6,14.51142857,3222
2016-06-21,23.55714286,2.214285714,0,2.157142857,66.71428571,16.76857143,6400
2018-09-29,18.68571429,0.0,0,1.428571429,51.18571429,17.05285714,1731
2020-07-28,23.67142857,17.15714286,3,2.728571429,81.27142857,9.644285714,2646
2020-09-19,21.75714286,0.085714286,0,2.042857143,71.08571429,15.57142857,3715
2015-08-12,27.51428571,2.642857143,0,2.0,71.78571429,16.41857143,6053
2019-04-28,15.04285714,2.9,0,1.585714286,61.77142857,13.97,894
2015-05-04,19.22857143,1.071428571,0,2.585714286,61.67142857,16.19142857,3392
2019-07-17,24.34285714,2.514285714,7,1.457142857,72.45714286,13.47142857,5116
2017-07-30,27.42857143,2.142857143,0,1.914285714,70.47142857,13.32,4723
2018-07-10,24.0,4.428571429,31,1.371428571,67.6,15.76571429,3235
2015-09-04,24.81428571,2.642857143,0,2.171428571,67.2,15.46714286,5408
2016-05-23,23.14285714,0.0,0,1.885714286,37.04285714,23.61,6076
2018-08-18,29.75714286,1.0,0,1.471428571,54.72857143,20.24,1551
2017-09-01,21.88571429,1.285714286,0,1.914285714,59.31428571,16.31428571,3435
2017-09-02,21.82857143,1.285714286,0,1.885714286,59.95714286,15.63428571,2928
2018-06-04,22.32857143,0.142857143,0,1.857142857,54.62857143,23.81285714,2977
2018-08-01,31.38571429,1.071428571,0,1.457142857,60.64285714,19.04142857,2834
2017-05-04,19.15714286,0.0,0,2.328571429,47.14285714,22.20714286,1284
2019-08-14,29.54285714,9.9,0,1.6,69.21428571,17.45,2646
2018-06-24,24.04285714,0.0,0,1.928571429,57.55714286,24.54857143,4673
2019-04-23,15.78571429,0.214285714,0,1.714285714,59.52857143,15.89571429,814
2020-10-10,15.91428571,0.0,0,2.471428571,56.24285714,17.38571429,2573
2015-07-14,26.21428571,5.642857143,0,3.371428571,72.8,13.03714286,6505
2019-06-15,21.41428571,2.014285714,2,1.785714286,58.97142857,21.07428571,2047
2017-05-29,20.32857143,0.728571429,0,2.485714286,53.42857143,22.72571429,2293
2018-09-28,18.77142857,0.928571429,0,1.542857143,52.15714286,17.00857143,2200
2019-10-19,15.72857143,0.0,0,1.928571429,57.35714286,14.28571429,1244
2015-07-30,26.41428571,21.78571429,0,2.7,85.31428571,9.402857143,5203
2018-10-20,13.5,0.0,0,1.314285714,58.11428571,14.64285714,809
2015-06-17,24.04285714,4.785714286,10,2.814285714,65.6,17.91142857,4662
2019-06-10,21.24285714,7.828571429,12,1.7,66.75714286,16.87285714,2214
2017-08-26,25.64285714,25.0,0,2.5,76.21428571,12.45142857,4089
2019-06-14,21.41428571,1.714285714,0,1.642857143,58.4,20.38857143,2313
2015-09-27,22.8,0.0,0,1.871428571,53.6,14.48,3155
2015-07-02,24.15714286,2.214285714,0,2.914285714,65.07142857,19.21571429,9520
2017-09-09,23.04285714,0.285714286,0,1.514285714,66.65714286,13.67142857,3789
2018-08-09,30.71428571,1.5,2,1.942857143,66.25714286,18.19142857,2383
2016-08-01,28.02857143,8.7,0,2.214285714,73.7,12.84142857,5175
2017-10-28,15.34285714,0.0,0,1.757142857,53.35714286,8.157142857,1469
2020-08-14,26.07142857,30.2,0,2.428571429,88.77142857,7.045714286,2293
2017-10-27,15.4,0.0,0,1.657142857,53.48571429,8.3,1619
2016-06-25,24.24285714,4.871428571,0,2.028571429,67.94285714,14.87142857,7299
2020-06-14,25.6,1.042857143,1,2.157142857,62.75714286,23.07285714,2824
2018-10-06,17.2,13.14285714,92,1.9,64.51428571,13.55142857,1221
2019-05-31,20.4,1.014285714,0,2.228571429,51.05714286,21.31428571,1596
2017-09-17,22.11428571,3.428571429,0,2.442857143,55.3,18.25,3308
2018-07-19,28.17142857,0.0,0,1.7,67.67142857,23.6,3835
